Timestamp,Y,X,Elevation,Azimuth,Connected_Satellite,Distance,Relative_Elevation,Relative_Azimuth
2024-07-17 19:38:08+00:00,48,50,72.6010872635078,297.1351396220769,STARLINK-31802,462.5289379699575,74.17464564567811,313.9098374018795
2024-07-17 19:38:09+00:00,48,50,72.6010872635078,297.1351396220769,STARLINK-31802,461.8933078456817,74.47920459357881,317.0450942470977
2024-07-17 19:38:10+00:00,49,51,73.07155292120746,303.02386755579664,STARLINK-31802,461.3642293303317,74.7383084701085,320.3014693935934
2024-07-17 19:38:12+00:00,51,45,65.08900338522541,298.2907056381472,STARLINK-31165,608.4455586474681,66.41755138407066,307.442329728003
2024-07-17 19:38:13+00:00,51,45,65.08900338522541,298.2907056381472,STARLINK-31165,605.8824949333192,67.03675138828488,307.8170633242967
2024-07-17 19:38:14+00:00,50,46,66.83080375743398,296.9931561329813,STARLINK-31165,603.3877787500091,67.65996112975827,308.2146292767466
2024-07-17 19:38:15+00:00,50,46,66.83080375743398,296.9931561329813,STARLINK-31165,600.9622642904366,68.28700170724143,308.6371550417747
2024-07-17 19:38:16+00:00,50,47,67.9727725008178,298.5167078897499,STARLINK-31165,598.6067957018025,68.9176751683251,309.08703501589287
2024-07-17 19:38:17+00:00,50,47,67.9727725008178,298.5167078897499,STARLINK-31165,596.3222058954177,69.55176230066186,309.56697269002416
2024-07-17 19:38:18+00:00,50,48,69.09747113865961,300.2055189103148,STARLINK-31165,594.1093153366577,70.18902000955556,310.0800308070198
2024-07-17 19:38:19+00:00,49,48,69.71596076569834,297.0540502242657,STARLINK-31165,591.9689308163581,70.82917818328869,310.62969128608734
2024-07-17 19:38:20+00:00,49,49,70.85609564688087,298.8107937429731,STARLINK-31165,589.9018442086734,71.47193591903083,311.21992710941515
2024-07-17 19:38:21+00:00,49,49,70.85609564688087,298.8107937429731,STARLINK-31165,587.9088312175945,72.11695694864324,311.8552889204684
2024-07-17 19:38:22+00:00,49,50,71.97596702099378,300.78789526876506,STARLINK-31165,585.990650116275,72.76386405598755,312.54100977669714
2024-07-17 19:38:23+00:00,49,50,71.97596702099378,300.78789526876506,STARLINK-31165,584.1480404834901,73.41223221739077,313.28313238000754
2024-07-17 19:38:24+00:00,48,51,73.73873559395682,299.2091588134518,STARLINK-31165,582.3817219407897,74.06158011624824,314.0886642154507
2024-07-17 19:38:25+00:00,48,51,73.73873559395682,299.2091588134518,STARLINK-31165,580.6923928951451,74.71135957528973,314.9657674068817
2024-07-17 19:38:27+00:00,48,52,74.8518931717964,301.5915157010407,STARLINK-31165,577.5473833770565,76.00960319979323,316.9745618009712
2024-07-17 19:38:28+00:00,48,53,75.93474402656193,304.3460974000615,STARLINK-31165,576.0929824917063,76.65649907305003,318.1307299057401
2024-07-17 19:38:29+00:00,47,53,76.62025075323353,299.77914910356986,STARLINK-31165,574.7181278728715,77.30064155456192,319.40821220522173
2024-07-17 19:38:30+00:00,47,54,77.7234434897134,302.7714092666744,STARLINK-31165,573.4233934959336,77.94086221029005,320.82572348670385
2024-07-17 19:38:31+00:00,47,54,77.7234434897134,302.7714092666744,STARLINK-31165,572.2093249457891,78.57576753248574,322.4056302773769
2024-07-17 19:38:32+00:00,47,55,78.78662163670474,306.34244852283416,STARLINK-31165,571.0764383268823,79.20368062680672,324.174737700678
2024-07-17 19:38:33+00:00,47,55,78.78662163670474,306.34244852283416,STARLINK-31165,570.0252192168986,79.8225655694066,326.16521589923224
2024-07-17 19:38:34+00:00,47,56,79.79726832604022,310.6405921556552,STARLINK-31165,569.0561216681147,80.42992947778296,328.41564626867347
2024-07-17 19:38:35+00:00,47,56,79.79726832604022,310.6405921556552,STARLINK-31165,568.1695672614759,81.02269663851364,330.97211242665867
2024-07-17 19:38:36+00:00,46,57,81.61563319864109,309.69267315066884,STARLINK-31165,567.3659442175236,81.59704923731222,333.889150943424
2024-07-17 19:38:37+00:00,46,57,81.61563319864109,309.69267315066884,STARLINK-31165,566.645606568895,82.14823179989557,337.23017342740445
2024-07-17 19:38:38+00:00,46,58,82.56271451397592,316.0544045035219,STARLINK-31165,566.0088733976027,82.67032424225744,341.0666239225437
2024-07-17 19:38:39+00:00,45,59,84.38709677419354,316.3971810272964,STARLINK-31165,565.4560281419425,83.15600640260747,345.4746081286454
2024-07-17 19:38:40+00:00,45,59,84.38709677419354,316.3971810272964,STARLINK-31165,564.9873179753424,83.5963720097123,350.52709586562906
2024-07-17 19:38:42+00:00,28,53,68.68730403338789,213.0165965178264,STARLINK-31304,469.9882378348157,71.0858155550844,214.46982305264055
2024-07-17 19:38:43+00:00,28,54,69.36199720881022,210.0114747022874,STARLINK-31304,468.09972555792046,71.82950882960739,213.11260237127695
2024-07-17 19:38:44+00:00,29,55,71.11880618952719,208.57921026654776,STARLINK-31304,466.310081960414,72.56831936369973,211.6321745144602
2024-07-17 19:38:45+00:00,29,55,71.11880618952719,208.57921026654776,STARLINK-31304,464.620451271672,73.30035214145597,210.01327767862713
2024-07-17 19:38:46+00:00,30,56,72.86140234276422,206.8544213405186,STARLINK-31304,463.0319299843002,74.02341355852398,208.23856010451112
2024-07-17 19:38:47+00:00,30,57,73.4042995425545,202.8768718046548,STARLINK-31304,461.5455635915061,74.73495712902933,206.28838382412837
2024-07-17 19:38:48+00:00,30,57,73.4042995425545,202.8768718046548,STARLINK-31304,460.162343398422,75.43202012560805,204.14068729503322
